time,temperature_2m,relative_humidity_2m,wind_speed_10m
2024-06-28 06:00:00,9.8,100,2.9
2024-06-28 07:00:00,10.9,97,0.8
2024-06-28 08:00:00,12.6,90,0.7
2024-06-28 09:00:00,14.8,77,1.8
2024-06-28 10:00:00,15.1,77,0.4
2024-06-28 11:00:00,14.7,80,0.4
2024-06-28 12:00:00,16.5,69,4.5
2024-06-28 13:00:00,18.1,59,6.4
2024-06-28 14:00:00,17.8,60,7.0
2024-06-28 15:00:00,16.6,65,6.1
2024-06-28 16:00:00,16.1,71,6.2
2024-06-28 17:00:00,15.8,75,3.6
2024-06-28 18:00:00,14.6,82,3.4
2024-06-28 19:00:00,13.1,88,4.2
2024-06-28 20:00:00,12.3,95,3.8
2024-06-28 21:00:00,9.7,100,5.4
2024-06-28 22:00:00,10.0,99,3.6
2024-06-28 23:00:00,9.6,99,2.5
2024-06-29 00:00:00,8.7,99,2.7
2024-06-29 01:00:00,8.4,99,2.6
2024-06-29 02:00:00,7.7,100,2.3
2024-06-29 03:00:00,7.2,100,2.2
2024-06-29 04:00:00,6.9,100,1.8
2024-06-29 05:00:00,6.3,100,2.2
2024-06-29 06:00:00,6.2,100,2.6
2024-06-29 07:00:00,9.8,93,1.6
2024-06-29 08:00:00,13.5,83,0.7
2024-06-29 09:00:00,15.7,73,0.8
2024-06-29 10:00:00,17.6,61,2.1
2024-06-29 11:00:00,19.5,54,3.8
2024-06-29 12:00:00,20.9,49,4.3
2024-06-29 13:00:00,20.1,51,4.8
2024-06-29 14:00:00,18.7,64,7.6
2024-06-29 15:00:00,17.7,72,4.1
2024-06-29 16:00:00,17.5,67,6.6
2024-06-29 17:00:00,16.1,75,4.5
2024-06-29 18:00:00,14.3,85,4.7
2024-06-29 19:00:00,12.2,89,7.2
2024-06-29 20:00:00,13.3,90,2.9
2024-06-29 21:00:00,11.1,97,5.4
2024-06-29 22:00:00,11.6,98,3.3
2024-06-29 23:00:00,11.1,98,4.0
2024-06-30 00:00:00,10.8,99,2.7
2024-06-30 01:00:00,9.2,99,4.0
2024-06-30 02:00:00,8.9,98,4.0
2024-06-30 03:00:00,9.2,98,2.5
2024-06-30 04:00:00,9.6,97,2.3
2024-06-30 05:00:00,8.4,98,3.1
2024-06-30 06:00:00,8.8,98,2.1
2024-06-30 07:00:00,10.8,92,1.9
2024-06-30 08:00:00,13.6,80,2.4
2024-06-30 09:00:00,15.8,72,3.6
2024-06-30 10:00:00,17.7,63,2.5
2024-06-30 11:00:00,19.9,54,3.7
2024-06-30 12:00:00,20.9,51,6.6
2024-06-30 13:00:00,20.1,54,8.6
2024-06-30 14:00:00,19.5,53,5.4
2024-06-30 15:00:00,20.0,52,4.2
2024-06-30 16:00:00,18.7,56,3.0
2024-06-30 17:00:00,17.5,67,3.8
2024-06-30 18:00:00,15.3,84,5.2
2024-06-30 19:00:00,14.5,80,4.3
2024-06-30 20:00:00,12.2,94,3.3
2024-06-30 21:00:00,12.6,96,3.0
2024-06-30 22:00:00,11.8,97,3.1
2024-06-30 23:00:00,10.4,99,3.9
